trip_id,time,speed,Number_of_trips
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1345_0,0.766111112,19.51841485155,644.0
NORMAL_159_Ma Na Pa To Kasturi Shikshan Sanstha_UP-1340_0,0.766666667,40.39312146287097,448.0
NORMAL_VJR2_Warje Malwadi To Kesnand Phata_Up-1350_0,0.768611112,17.848831986833332,708.0
NORMAL_168_Ma Na Pa To Keshavnagar_Up-1405_0,0.769166664,18.410467672499998,200.0
NORMAL_204_Bhekrainagar To Chinchwad Gaon_Up-1330_0,0.771111113,26.491061071413796,1116.0
NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,0.775833334,31.405182732500002,1183.0
NORMAL_202_Hadapsar Gadital To Warje Malwadi_Up-1400_0,0.791388891,23.94206813252,580.0
NORMAL_208_Hadapsar Gadital To Hinjawadi Maan Phase 3_Up-1400_0,0.795000001,34.48345976848648,1221.0
NORMAL_159_Ma Na Pa To Talegaon Dhamdhere_UP-1400_0,0.814444445,25.239437706692307,780.0
NORMAL_235_Katraj To Kharadi Gaon_Up-1400_0,0.8375,28.8325988944375,1303.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-1420_0,0.951111107,38.75041652829629,304.0
NORMAL_207_Hadapsar To Saswad_Up-1420_0,0.992777778,41.932128266,194.0
NORMAL_188_Hadapsar Gadital To Katraj_Up-1405_0,1.058333328,37.67538313952941,332.0
NORMAL_190_Hadapsar Gadital To Fursungi_Up-1400_0,1.090555557,38.90860674714286,237.0
NORMAL_363A_Nigdi To Kiwalegaon_Up-1410_0,1.271666666,33.611319686,67.0
NORMAL_27_Bharati Vidyapeeth To Shivajinagar_Up-1450_0,1.2983333330000002,30.80286286,145.0
NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-0910_0,11.002222218,29.1443190225,18.0
NORMAL_2_Katraj To Shivaji Nagar (Ladies Sp)_Up-0900_0,13.816388892,31.17759264,225.0
NORMAL_42_Bhakti Shakti To Katraj_Down-0915_0,20.846111115,35.87282716,28.0
NORMAL_VJR6_Hinjawadi Maan Phase 3 To Bhosari_Down-0915_0,22.13444444,44.627258819999994,39.0
NORMAL_29_Swargate To Alandi_Up-1440_0,23.091944442,24.910386619444445,181.0
NORMAL_126C_Pimplenilakh To Khadki Bazar_Up-1405_0,23.403611112,37.8720375628421,218.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-0900_0,23.836111111999998,33.18057311092857,152.0
NORMAL_315_Pune station To Bhosari via vishrantwadi_Up-1440_0,23.873611113,22.205440492727273,330.0
NORMAL_168_Keshavnagar To Ma Na Pa_Down-1455_0,23.88972222,31.65162394,8.0
NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-0900_0,24.000277774,29.019143380666666,117.0
NORMAL_154_Pune Station To Vishrantwadi_Up-0910_0,24.007500003,32.8228225125,78.0
NORMAL_166_Pune Station To Viman Nagar_UP-1435_0,24.154166667,22.954127781818183,401.0
NORMAL_166_Pune Station To Viman Nagar_UP-1415_0,24.17638889,27.73560571125,412.0
NORMAL_154_Pune Station To Vishrantwadi_Up-1400_0,24.321666662,29.0155679465625,348.0
